Date,Ticker,CIK,Open,High,Low,Close,Adj_Close,Volume
2020-05-14,BBY,0000764478,74.2699966430664,77.72000122070312,73.58999633789062,77.19000244140625,67.36661529541016,2504500
2020-05-15,BBY,0000764478,76.12999725341797,79.81999969482422,75.8499984741211,78.61000061035156,68.60591125488281,5137000
2020-05-18,BBY,0000764478,82.37999725341797,87.69000244140625,82.31999969482422,87.16000366210938,76.06779479980469,4949900
2020-05-19,BBY,0000764478,86.27999877929688,86.56999969482422,83.3499984741211,83.4800033569336,72.85614013671875,3190900
2020-05-20,BBY,0000764478,85.7300033569336,85.83000183105469,80.75,81.54000091552734,71.16302490234375,4161800
2020-05-21,BBY,0000764478,79.5,81.91000366210938,76.87999725341797,77.9800033569336,68.05606842041016,6370300
2020-05-22,BBY,0000764478,78.98999786376953,78.98999786376953,75.81999969482422,76.91999816894531,67.1309585571289,4687600
2020-05-26,BBY,0000764478,79.76000213623047,81.16000366210938,79.30000305175781,79.47000122070312,69.35646057128906,2953200
2020-05-27,BBY,0000764478,81.33999633789062,81.33999633789062,78.33999633789062,79.08000183105469,69.0160903930664,2894300
2020-05-28,BBY,0000764478,80.19000244140625,80.19000244140625,76.19000244140625,76.43000030517578,66.70332336425781,3152400
2020-05-29,BBY,0000764478,76.30999755859375,78.70999908447266,75.52999877929688,78.08999633789062,68.1520767211914,4220300
2020-06-01,BBY,0000764478,77.0199966430664,77.98999786376953,76.06999969482422,77.5,67.63716125488281,2250300
2020-06-02,BBY,0000764478,77.47000122070312,80.55000305175781,77.37999725341797,80.52999877929688,70.28154754638672,2777700
2020-06-03,BBY,0000764478,81.5999984741211,82.44000244140625,81.0199966430664,82.22000122070312,71.7564697265625,2300200
2020-06-04,BBY,0000764478,81.66000366210938,82.30999755859375,79.18000030517578,79.91999816894531,69.74917602539062,2566100
2020-06-05,BBY,0000764478,82.81999969482422,83.5999984741211,81.9000015258789,82.52999877929688,72.02703857421875,2906300
2020-06-08,BBY,0000764478,83.80000305175781,84.86000061035156,82.98999786376953,83.68000030517578,73.03067779541016,1944600
2020-06-09,BBY,0000764478,82.2699966430664,82.52999877929688,80.91999816894531,81.62000274658203,71.23284149169922,2054700
2020-06-10,BBY,0000764478,82.18000030517578,82.31999969482422,80.05000305175781,81.69999694824219,71.78638458251953,2862800
2020-06-11,BBY,0000764478,79.44999694824219,79.44999694824219,76.56999969482422,77.25,67.8763656616211,2583200
2020-06-12,BBY,0000764478,79.4000015258789,79.68000030517578,75.66999816894531,77.76000213623047,68.32447052001953,2538100
2020-06-15,BBY,0000764478,75.52999877929688,80.9800033569336,75.2699966430664,80.01000213623047,70.30146789550781,2430700
2020-06-16,BBY,0000764478,82.55999755859375,84.12999725341797,80.41999816894531,83.47000122070312,73.34162139892578,3789700
2020-06-17,BBY,0000764478,83.47000122070312,84.33000183105469,82.16000366210938,83.23999786376953,73.1395263671875,2275300
2020-06-18,BBY,0000764478,82.47000122070312,83.8499984741211,81.44999694824219,82.30000305175781,72.31359100341797,2285600
2020-06-19,BBY,0000764478,83.83999633789062,83.86000061035156,80.52999877929688,81.19999694824219,71.34706115722656,4938800
2020-06-22,BBY,0000764478,80.77999877929688,84.9800033569336,80.37000274658203,84.77999877929688,74.4926528930664,3111400
2020-06-23,BBY,0000764478,85.87999725341797,86.61000061035156,84.58000183105469,85.83999633789062,75.42403411865234,2661800
2020-06-24,BBY,0000764478,85.0,86.5999984741211,83.38999938964844,83.81999969482422,73.6491470336914,4005700
2020-06-25,BBY,0000764478,83.3499984741211,84.8499984741211,82.83999633789062,84.70999908447266,74.43115997314453,2157300
2020-06-26,BBY,0000764478,84.86000061035156,87.02999877929688,84.68000030517578,84.80000305175781,74.5102310180664,5378100
2020-06-29,BBY,0000764478,85.58999633789062,86.77999877929688,84.77999877929688,86.33000183105469,75.85458374023438,2961600
2020-06-30,BBY,0000764478,86.0,88.22000122070312,85.62999725341797,87.2699966430664,76.68051147460938,3124000
2020-07-01,BBY,0000764478,87.41999816894531,88.12000274658203,86.33999633789062,87.3499984741211,76.75080871582031,2278900
2020-07-02,BBY,0000764478,88.94999694824219,89.26000213623047,87.23999786376953,87.44999694824219,76.83866119384766,2489900
2020-07-06,BBY,0000764478,89.0,89.7300033569336,87.06999969482422,87.69999694824219,77.05834197998047,2050000
2020-07-07,BBY,0000764478,86.97000122070312,87.52999877929688,85.38999938964844,85.58999633789062,75.20438385009766,2253100
2020-07-08,BBY,0000764478,85.56999969482422,87.22000122070312,85.4800033569336,87.18000030517578,76.6014404296875,2058400
2020-07-09,BBY,0000764478,87.1500015258789,87.1500015258789,84.06999969482422,84.94999694824219,74.64202117919922,2034200
2020-07-10,BBY,0000764478,85.04000091552734,85.72000122070312,84.4800033569336,84.9000015258789,74.59811401367188,1688400
2020-07-13,BBY,0000764478,85.70999908447266,88.33000183105469,85.4000015258789,85.5999984741211,75.2131576538086,1873400
2020-07-14,BBY,0000764478,85.5999984741211,87.08000183105469,84.41999816894531,86.88999938964844,76.34661865234375,1869400
2020-07-15,BBY,0000764478,88.94999694824219,88.9800033569336,87.02999877929688,88.41999816894531,77.69097900390625,2010100
2020-07-16,BBY,0000764478,88.2300033569336,89.70999908447266,87.8499984741211,88.3499984741211,77.62946319580078,1464900
2020-07-17,BBY,0000764478,88.83000183105469,88.83000183105469,87.43000030517578,87.95999908447266,77.28680419921875,1290300
2020-07-20,BBY,0000764478,87.69000244140625,88.9800033569336,86.4800033569336,88.37999725341797,77.65581512451172,2200900
2020-07-21,BBY,0000764478,88.83999633789062,91.12999725341797,88.61000061035156,90.27999877929688,79.32527923583984,2166000
2020-07-22,BBY,0000764478,95.47000122070312,99.41999816894531,95.33000183105469,97.36000061035156,85.5461654663086,7995600
2020-07-23,BBY,0000764478,97.12000274658203,98.52999877929688,95.9800033569336,96.08000183105469,84.42149353027344,2862400
2020-07-24,BBY,0000764478,95.81999969482422,97.75,95.55000305175781,96.98999786376953,85.22107696533203,2134200
2020-07-27,BBY,0000764478,96.87000274658203,98.30999755859375,96.33999633789062,97.91999816894531,86.0382308959961,2280300
2020-07-28,BBY,0000764478,97.83999633789062,98.79000091552734,97.05999755859375,97.19000244140625,85.39681243896484,1475000
2020-07-29,BBY,0000764478,97.61000061035156,98.87999725341797,97.26000213623047,98.0999984741211,86.19639587402344,1395600
2020-07-30,BBY,0000764478,97.13999938964844,100.68000030517578,96.80000305175781,100.02999877929688,87.8921890258789,2231800
2020-07-31,BBY,0000764478,100.25,100.47000122070312,98.29000091552734,99.58999633789062,87.50557708740234,1888000
2020-08-03,BBY,0000764478,100.06999969482422,101.98999786376953,99.75,100.88999938964844,88.6478500366211,1596900
2020-08-04,BBY,0000764478,100.58999633789062,101.58000183105469,99.8499984741211,100.51000213623047,88.31396484375,1267700
2020-08-05,BBY,0000764478,101.41999816894531,102.04000091552734,99.93000030517578,101.91000366210938,89.54407501220703,1866700
2020-08-06,BBY,0000764478,101.88999938964844,102.79000091552734,100.62000274658203,102.75,90.28216552734375,2479600
2020-08-07,BBY,0000764478,102.87999725341797,103.72000122070312,101.91000366210938,102.9000015258789,90.41395568847656,1781500
2020-08-10,BBY,0000764478,103.76000213623047,105.43000030517578,102.9000015258789,104.22000122070312,91.57377624511719,1981700
2020-08-11,BBY,0000764478,105.0,105.58999633789062,103.72000122070312,104.12000274658203,91.48591613769531,1489500
2020-08-12,BBY,0000764478,104.55999755859375,105.54000091552734,104.0999984741211,104.9800033569336,92.24156188964844,1217300
2020-08-13,BBY,0000764478,105.58000183105469,108.44000244140625,105.5,107.9000015258789,94.80723571777344,2281100
2020-08-14,BBY,0000764478,108.33999633789062,110.31999969482422,108.0,109.48999786376953,96.2043228149414,2552100
2020-08-17,BBY,0000764478,110.98999786376953,111.38999938964844,109.87999725341797,110.79000091552734,97.34656524658203,2260900
2020-08-18,BBY,0000764478,111.88999938964844,112.1500015258789,110.33000183105469,110.5199966430664,97.10932922363281,2216000
2020-08-19,BBY,0000764478,110.66000366210938,113.66999816894531,110.66000366210938,111.95999908447266,98.37460327148438,3060500
2020-08-20,BBY,0000764478,111.41999816894531,112.06999969482422,110.44000244140625,111.69999694824219,98.1461410522461,2109600
2020-08-21,BBY,0000764478,112.0,114.44999694824219,111.94999694824219,114.0,100.16706848144531,3811400
2020-08-24,BBY,0000764478,118.30000305175781,119.4800033569336,114.80000305175781,117.37000274658203,103.1281509399414,5434600
2020-08-25,BBY,0000764478,113.5,113.86000061035156,108.5999984741211,112.63999938964844,98.97207641601562,10462400
2020-08-26,BBY,0000764478,113.41000366210938,114.19000244140625,111.58000183105469,112.30999755859375,98.68212127685547,4124400
2020-08-27,BBY,0000764478,112.55000305175781,112.55000305175781,110.2300033569336,111.22000122070312,97.72439575195312,2760500
2020-08-28,BBY,0000764478,111.68000030517578,111.69999694824219,110.11000061035156,111.2300033569336,97.73318481445312,2366200
2020-08-31,BBY,0000764478,111.48999786376953,112.16999816894531,109.8499984741211,110.91000366210938,97.45201110839844,2509200
2020-09-01,BBY,0000764478,110.98999786376953,114.43000030517578,110.7300033569336,113.5,99.72772979736328,2364400
2020-09-02,BBY,0000764478,113.94000244140625,114.19999694824219,111.68000030517578,114.0199966430664,100.18463134765625,2508300
2020-09-03,BBY,0000764478,114.0,114.0,107.8499984741211,108.69999694824219,95.5101547241211,2452000
2020-09-04,BBY,0000764478,109.48999786376953,110.44000244140625,104.31999969482422,106.30999755859375,93.41017150878906,2543700
2020-09-08,BBY,0000764478,104.30000305175781,106.81999969482422,102.83000183105469,105.26000213623047,92.48758697509766,2911300
2020-09-09,BBY,0000764478,106.27999877929688,109.2699966430664,105.18000030517578,108.8499984741211,95.6419677734375,2245400
2020-09-10,BBY,0000764478,109.11000061035156,110.0,107.0999984741211,107.37999725341797,94.35033416748047,2177600
2020-09-11,BBY,0000764478,108.56999969482422,109.06999969482422,106.16999816894531,107.11000061035156,94.11310577392578,1353800
2020-09-14,BBY,0000764478,108.3499984741211,109.12999725341797,106.69999694824219,107.69999694824219,95.11993408203125,2573200
2020-09-15,BBY,0000764478,108.54000091552734,109.38999938964844,107.41999816894531,107.95999908447266,95.34956359863281,1550900
2020-09-16,BBY,0000764478,108.98999786376953,109.12999725341797,106.80000305175781,107.08000183105469,94.57238006591797,1727900
2020-09-17,BBY,0000764478,106.0,107.0199966430664,104.55999755859375,105.62999725341797,93.2917251586914,1729700
2020-09-18,BBY,0000764478,105.41999816894531,107.37999725341797,104.63999938964844,105.58000183105469,93.2475814819336,2262700
2020-09-21,BBY,0000764478,104.04000091552734,105.97000122070312,103.48999786376953,105.97000122070312,93.5920181274414,2130900
2020-09-22,BBY,0000764478,106.41000366210938,108.25,105.91000366210938,107.62999725341797,95.0581283569336,1678300
2020-09-23,BBY,0000764478,108.06999969482422,109.77999877929688,106.38999938964844,106.48999786376953,94.05128479003906,1920300
2020-09-24,BBY,0000764478,106.12000274658203,106.86000061035156,104.11000061035156,104.7699966430664,92.53218078613281,2526700
2020-09-25,BBY,0000764478,105.0999984741211,106.63999938964844,104.25,105.97000122070312,93.5920181274414,1917000
2020-09-28,BBY,0000764478,107.25,108.56999969482422,106.6500015258789,108.44000244140625,95.77349853515625,1508200
2020-09-29,BBY,0000764478,109.94000244140625,111.22000122070312,108.83999633789062,110.08000183105469,97.22193908691406,2377900
2020-09-30,BBY,0000764478,109.5,112.41000366210938,109.5,111.29000091552734,98.29061126708984,2187000
2020-10-01,BBY,0000764478,112.69000244140625,114.72000122070312,111.86000061035156,114.08999633789062,100.76354217529297,3631200
2020-10-02,BBY,0000764478,111.04000091552734,113.45999908447266,111.01000213623047,112.41999816894531,99.28861999511719,1930300
2020-10-05,BBY,0000764478,112.56999969482422,116.73999786376953,112.56999969482422,116.06999969482422,102.51226806640625,2006000
2020-10-06,BBY,0000764478,115.9800033569336,116.43000030517578,112.25,112.44999694824219,99.31510925292969,2395400
2020-10-07,BBY,0000764478,114.0,115.44000244140625,113.76000213623047,114.48999786376953,101.1168212890625,1552500
2020-10-08,BBY,0000764478,115.12999725341797,115.6500015258789,113.91000366210938,114.91999816894531,101.49659729003906,1523300
2020-10-09,BBY,0000764478,115.37000274658203,118.25,115.11000061035156,116.58999633789062,102.97151947021484,2824100
2020-10-12,BBY,0000764478,117.87000274658203,118.69999694824219,116.86000061035156,118.33000183105469,104.50828552246094,1333700
2020-10-13,BBY,0000764478,118.12000274658203,119.1500015258789,117.20999908447266,118.20999908447266,104.40230560302734,1231400
2020-10-14,BBY,0000764478,118.93000030517578,119.9000015258789,117.38999938964844,118.44000244140625,104.6054458618164,1640800
2020-10-15,BBY,0000764478,117.43000030517578,120.73999786376953,116.9000015258789,120.55999755859375,106.47781372070312,1624200
2020-10-16,BBY,0000764478,120.88999938964844,121.0999984741211,119.30999755859375,119.3499984741211,105.4091567993164,1855300
2020-10-19,BBY,0000764478,120.12000274658203,123.22000122070312,119.70999908447266,120.83000183105469,106.71627807617188,2259700
2020-10-20,BBY,0000764478,121.29000091552734,123.66999816894531,120.77999877929688,120.88999938964844,106.7692642211914,1725500
2020-10-21,BBY,0000764478,121.44999694824219,121.77999877929688,118.55000305175781,118.69000244140625,104.82624816894531,1772000
2020-10-22,BBY,0000764478,118.9800033569336,119.62000274658203,115.7699966430664,117.45999908447266,103.73990631103516,1977700
2020-10-23,BBY,0000764478,115.5,118.25,115.20999908447266,118.20999908447266,104.40230560302734,1858600
2020-10-26,BBY,0000764478,117.13999938964844,117.18000030517578,112.87999725341797,114.36000061035156,101.00200653076172,1377000
2020-10-27,BBY,0000764478,115.01000213623047,116.12000274658203,113.30000305175781,113.58000183105469,100.31312561035156,2143700
2020-10-28,BBY,0000764478,111.5,114.30000305175781,110.3499984741211,111.11000061035156,98.13163757324219,2264000
2020-10-29,BBY,0000764478,112.27999877929688,113.94999694824219,111.5,112.27999877929688,99.16496276855469,2107000
2020-10-30,BBY,0000764478,111.55999755859375,112.6500015258789,109.5999984741211,111.55000305175781,98.52023315429688,1897000
2020-11-02,BBY,0000764478,112.97000122070312,115.80000305175781,112.76000213623047,115.72000122070312,102.2031478881836,2838700
2020-11-03,BBY,0000764478,117.0,119.7300033569336,116.16999816894531,118.81999969482422,104.94104766845703,2033400
2020-11-04,BBY,0000764478,119.69000244140625,121.4000015258789,118.55999755859375,119.86000061035156,105.85956573486328,1916000
2020-11-05,BBY,0000764478,122.19999694824219,124.88999938964844,121.75,123.05999755859375,108.68577575683594,2489500
2020-11-06,BBY,0000764478,123.0,123.75,121.61000061035156,123.05999755859375,108.68577575683594,1670000
2020-11-09,BBY,0000764478,120.30999755859375,123.20999908447266,110.91999816894531,111.0,98.03447723388672,4896100
2020-11-10,BBY,0000764478,111.5999984741211,113.70999908447266,110.98999786376953,112.62999725341797,99.47407531738281,3906700
2020-11-11,BBY,0000764478,113.83000183105469,114.80999755859375,112.0999984741211,114.55999755859375,101.17863464355469,2058300
2020-11-12,BBY,0000764478,114.44999694824219,115.5,112.33999633789062,114.0,100.68407440185547,2279000
2020-11-13,BBY,0000764478,114.63999938964844,115.83999633789062,113.5,114.30000305175781,100.94902801513672,1831700
2020-11-16,BBY,0000764478,115.0,118.8499984741211,113.62000274658203,118.6500015258789,104.79090118408203,3306600
2020-11-17,BBY,0000764478,118.12000274658203,120.87000274658203,117.36000061035156,119.0199966430664,105.11769104003906,2740600
2020-11-18,BBY,0000764478,119.0999984741211,120.16000366210938,117.73999786376953,117.7699966430664,104.01370239257812,2962700
2020-11-19,BBY,0000764478,118.41999816894531,120.5,117.7699966430664,118.83000183105469,104.94989013671875,1728400
2020-11-20,BBY,0000764478,119.87999725341797,120.73999786376953,118.97000122070312,119.13999938964844,105.22364807128906,1857900
2020-11-23,BBY,0000764478,120.20999908447266,124.30999755859375,119.9000015258789,122.04000091552734,107.78494262695312,4443800
2020-11-24,BBY,0000764478,115.79000091552734,117.05000305175781,113.19999694824219,113.54000091552734,100.27780151367188,11676000
2020-11-25,BBY,0000764478,114.05999755859375,116.44000244140625,113.08000183105469,113.9000015258789,100.59574890136719,5503000
2020-11-27,BBY,0000764478,115.0,115.08999633789062,112.08000183105469,112.62999725341797,99.47407531738281,3242400
2020-11-30,BBY,0000764478,112.68000030517578,112.68000030517578,108.56999969482422,108.80000305175781,96.0914535522461,6493700
2020-12-01,BBY,0000764478,108.77999877929688,109.48999786376953,107.1500015258789,108.86000061035156,96.14445495605469,5330700
2020-12-02,BBY,0000764478,108.02999877929688,109.47000122070312,107.19999694824219,107.47000122070312,94.91680145263672,3393800
2020-12-03,BBY,0000764478,106.94000244140625,107.43000030517578,105.70999908447266,106.54000091552734,94.0954360961914,4567000
2020-12-04,BBY,0000764478,106.55999755859375,106.62000274658203,104.8499984741211,105.56999969482422,93.23875427246094,3657500
2020-12-07,BBY,0000764478,105.16000366210938,105.44999694824219,101.44999694824219,102.7300033569336,90.73046112060547,5506900
2020-12-08,BBY,0000764478,102.19999694824219,103.51000213623047,102.0199966430664,102.98999786376953,90.9601058959961,2974800
2020-12-09,BBY,0000764478,103.06999969482422,105.1500015258789,102.5999984741211,104.76000213623047,92.52336120605469,4784400
2020-12-10,BBY,0000764478,101.75,103.41000366210938,99.5999984741211,103.02999877929688,90.99541473388672,4406600
2020-12-11,BBY,0000764478,102.80000305175781,103.02999877929688,100.19999694824219,100.5999984741211,88.84925842285156,4044300
2020-12-14,BBY,0000764478,101.0199966430664,101.79000091552734,99.6500015258789,101.27999877929688,89.94156646728516,3926200
2020-12-15,BBY,0000764478,101.5999984741211,103.0,101.19999694824219,102.98999786376953,91.46013641357422,3308700
2020-12-16,BBY,0000764478,103.51000213623047,104.1500015258789,102.58999633789062,103.5,91.91303253173828,3136900
2020-12-17,BBY,0000764478,104.30000305175781,104.45999908447266,102.2300033569336,102.33999633789062,90.88289642333984,3067100
2020-12-18,BBY,0000764478,102.05000305175781,102.72000122070312,101.5199966430664,101.94999694824219,90.53656005859375,4913100
2020-12-21,BBY,0000764478,100.7300033569336,103.33000183105469,100.51000213623047,103.30000305175781,91.73542785644531,2991900
2020-12-22,BBY,0000764478,103.54000091552734,105.27999877929688,103.12999725341797,104.12999725341797,92.47250366210938,3579700
2020-12-23,BBY,0000764478,104.43000030517578,105.29000091552734,102.30999755859375,102.33999633789062,90.88289642333984,2313700
2020-12-24,BBY,0000764478,102.22000122070312,103.44000244140625,101.83000183105469,102.55000305175781,91.06939697265625,996700
2020-12-28,BBY,0000764478,103.0,103.54000091552734,101.18000030517578,102.58000183105469,91.09602355957031,2601600
2020-12-29,BBY,0000764478,103.04000091552734,103.54000091552734,100.44000244140625,100.76000213623047,89.47978210449219,2201100
2020-12-30,BBY,0000764478,100.95999908447266,101.91000366210938,100.95999908447266,101.37999725341797,90.03036499023438,1639300
2020-12-31,BBY,0000764478,101.47000122070312,101.47000122070312,99.25,99.79000091552734,88.61837768554688,2232100
2020-01-02,BKNG,0001075531,2068.39990234375,2077.409912109375,2053.219970703125,2074.580078125,2074.580078125,329000
2020-01-03,BKNG,0001075531,2042.469970703125,2067.68994140625,2035.0,2065.47998046875,2065.47998046875,294000
2020-01-06,BKNG,0001075531,2050.0,2059.7900390625,2035.0,2047.4000244140625,2047.4000244140625,384000
2020-01-07,BKNG,0001075531,2047.3900146484375,2072.830078125,2038.5400390625,2068.050048828125,2068.050048828125,345300
2020-01-08,BKNG,0001075531,2066.840087890625,2088.659912109375,2057.139892578125,2062.89990234375,2062.89990234375,325800
2020-01-09,BKNG,0001075531,2072.0,2090.0,2072.0,2084.2900390625,2084.2900390625,273800
2020-01-10,BKNG,0001075531,2088.3701171875,2094.0,2076.93994140625,2086.89990234375,2086.89990234375,198500
2020-01-13,BKNG,0001075531,2090.25,2090.25,2073.010009765625,2080.5,2080.5,254900
2020-01-14,BKNG,0001075531,2074.60009765625,2086.0,2067.159912109375,2071.47998046875,2071.47998046875,331700
2020-01-15,BKNG,0001075531,2073.56005859375,2083.989990234375,2061.3798828125,2065.159912109375,2065.159912109375,309000
2020-01-16,BKNG,0001075531,2073.010009765625,2073.010009765625,2040.969970703125,2054.75,2054.75,546800
2020-01-17,BKNG,0001075531,2060.0,2064.0400390625,2046.9100341796875,2054.68994140625,2054.68994140625,470800
2020-01-21,BKNG,0001075531,2006.0,2014.510009765625,1963.8699951171875,1990.5699462890625,1990.5699462890625,711700
2020-01-22,BKNG,0001075531,2004.3299560546875,2014.239990234375,1992.0400390625,2000.780029296875,2000.780029296875,357300
2020-01-23,BKNG,0001075531,1986.239990234375,2006.3900146484375,1975.1199951171875,1993.199951171875,1993.199951171875,368500
2020-01-24,BKNG,0001075531,1998.0,2000.81005859375,1954.739990234375,1962.9599609375,1962.9599609375,580400
2020-01-27,BKNG,0001075531,1906.4100341796875,1917.9000244140625,1868.0400390625,1908.8900146484375,1908.8900146484375,708900
2020-01-28,BKNG,0001075531,1914.6700439453125,1937.02001953125,1900.0,1917.449951171875,1917.449951171875,512500
2020-01-29,BKNG,0001075531,1924.0400390625,1933.0400390625,1890.0899658203125,1893.949951171875,1893.949951171875,445200
2020-01-30,BKNG,0001075531,1871.4200439453125,1885.510009765625,1858.8599853515625,1872.0899658203125,1872.0899658203125,588900
2020-01-31,BKNG,0001075531,1865.9300537109375,1865.9300537109375,1820.43994140625,1830.550048828125,1830.550048828125,717800
2020-02-03,BKNG,0001075531,1838.8699951171875,1858.1600341796875,1830.050048828125,1839.030029296875,1839.030029296875,634600
2020-02-04,BKNG,0001075531,1857.06005859375,1895.5,1848.1800537109375,1864.510009765625,1864.510009765625,662600
2020-02-05,BKNG,0001075531,1898.699951171875,1943.97998046875,1882.7099609375,1939.2900390625,1939.2900390625,552300
2020-02-06,BKNG,0001075531,1958.9000244140625,1972.0,1937.010009765625,1960.9000244140625,1960.9000244140625,412000
2020-02-07,BKNG,0001075531,1950.22998046875,1960.0,1904.1600341796875,1909.5899658203125,1909.5899658203125,449500
2020-02-10,BKNG,0001075531,1901.68994140625,1912.5899658203125,1883.0,1886.6400146484375,1886.6400146484375,470200
2020-02-11,BKNG,0001075531,1894.47998046875,1918.8900146484375,1892.6199951171875,1909.300048828125,1909.300048828125,408900
2020-02-12,BKNG,0001075531,1923.949951171875,1967.0,1911.2099609375,1960.3599853515625,1960.3599853515625,473200
2020-02-13,BKNG,0001075531,1944.0,1960.8800048828125,1929.0999755859375,1959.93994140625,1959.93994140625,388800
2020-02-14,BKNG,0001075531,1998.43994140625,2024.8800048828125,1984.6600341796875,1990.9599609375,1990.9599609375,535900
2020-02-18,BKNG,0001075531,1972.25,1988.18994140625,1961.949951171875,1976.280029296875,1976.280029296875,363500
2020-02-19,BKNG,0001075531,1982.760009765625,1989.989990234375,1962.3199462890625,1968.489990234375,1968.489990234375,241300
2020-02-20,BKNG,0001075531,1960.0,1987.760009765625,1956.3900146484375,1970.9100341796875,1970.9100341796875,359200
2020-02-21,BKNG,0001075531,1965.0,1968.0999755859375,1922.1600341796875,1928.719970703125,1928.719970703125,358500
2020-02-24,BKNG,0001075531,1830.9300537109375,1835.5,1777.8800048828125,1792.5400390625,1792.5400390625,886000
2020-02-25,BKNG,0001075531,1803.0,1811.31005859375,1711.010009765625,1726.5799560546875,1726.5799560546875,958300
2020-02-26,BKNG,0001075531,1731.219970703125,1742.93994140625,1659.6400146484375,1678.199951171875,1678.199951171875,903300
2020-02-27,BKNG,0001075531,1612.97998046875,1730.0,1592.449951171875,1659.8499755859375,1659.8499755859375,1338000
2020-02-28,BKNG,0001075531,1643.6400146484375,1718.0,1634.5400390625,1695.6600341796875,1695.6600341796875,977000
2020-03-02,BKNG,0001075531,1709.75,1732.9200439453125,1651.760009765625,1728.97998046875,1728.97998046875,869200
2020-03-03,BKNG,0001075531,1726.6300048828125,1749.989990234375,1646.9300537109375,1683.02001953125,1683.02001953125,704300
2020-03-04,BKNG,0001075531,1697.1500244140625,1736.8900146484375,1671.239990234375,1732.1300048828125,1732.1300048828125,593500
2020-03-05,BKNG,0001075531,1662.989990234375,1680.0400390625,1632.5799560546875,1647.43994140625,1647.43994140625,788800
2020-03-06,BKNG,0001075531,1603.0899658203125,1684.0,1584.0,1612.0899658203125,1612.0899658203125,1077500
2020-03-09,BKNG,0001075531,1483.989990234375,1588.6700439453125,1476.510009765625,1527.800048828125,1527.800048828125,770300
2020-03-10,BKNG,0001075531,1589.949951171875,1615.0,1499.93994140625,1559.0,1559.0,742000
2020-03-11,BKNG,0001075531,1522.2900390625,1528.530029296875,1420.56005859375,1442.5,1442.5,829800
2020-03-12,BKNG,0001075531,1297.0,1369.989990234375,1280.0,1280.4000244140625,1280.4000244140625,1282100
2020-03-13,BKNG,0001075531,1336.800048828125,1421.6700439453125,1270.8699951171875,1421.3299560546875,1421.3299560546875,1153100
2020-03-16,BKNG,0001075531,1275.0,1411.8299560546875,1252.219970703125,1289.6700439453125,1289.6700439453125,986900
2020-03-17,BKNG,0001075531,1309.56005859375,1370.52001953125,1252.9100341796875,1368.260009765625,1368.260009765625,1080100
2020-03-18,BKNG,0001075531,1277.8599853515625,1327.0899658203125,1165.02001953125,1233.75,1233.75,933400
2020-03-19,BKNG,0001075531,1211.1600341796875,1236.6400146484375,1150.0,1191.47998046875,1191.47998046875,980600
2020-03-20,BKNG,0001075531,1216.3399658203125,1299.949951171875,1157.4100341796875,1177.4300537109375,1177.4300537109375,1146500
2020-03-23,BKNG,0001075531,1166.97998046875,1226.1400146484375,1107.2900390625,1152.239990234375,1152.239990234375,859900
2020-03-24,BKNG,0001075531,1218.6199951171875,1279.0,1200.5799560546875,1259.469970703125,1259.469970703125,854000
2020-03-25,BKNG,0001075531,1259.469970703125,1449.47998046875,1246.949951171875,1365.8499755859375,1365.8499755859375,998700
2020-03-26,BKNG,0001075531,1380.3299560546875,1429.47998046875,1353.52001953125,1406.0,1406.0,616500
2020-03-27,BKNG,0001075531,1344.8699951171875,1355.4599609375,1253.6099853515625,1255.1500244140625,1255.1500244140625,701500
2020-03-30,BKNG,0001075531,1261.27001953125,1321.8900146484375,1216.97998046875,1308.22998046875,1308.22998046875,600800
2020-03-31,BKNG,0001075531,1303.010009765625,1390.3900146484375,1296.010009765625,1345.3199462890625,1345.3199462890625,770300
2020-04-01,BKNG,0001075531,1293.81005859375,1328.3399658203125,1248.1800537109375,1271.6300048828125,1271.6300048828125,562800
2020-04-02,BKNG,0001075531,1270.969970703125,1334.989990234375,1241.219970703125,1260.0,1260.0,573800
2020-04-03,BKNG,0001075531,1244.1800537109375,1279.1600341796875,1203.0799560546875,1230.6800537109375,1230.6800537109375,442300
2020-04-06,BKNG,0001075531,1303.280029296875,1363.3499755859375,1292.81005859375,1356.6800537109375,1356.6800537109375,751500
2020-04-07,BKNG,0001075531,1412.010009765625,1495.0,1366.7900390625,1376.3699951171875,1376.3699951171875,783400
2020-04-08,BKNG,0001075531,1382.6500244140625,1428.719970703125,1360.010009765625,1372.06005859375,1372.06005859375,780900
2020-04-09,BKNG,0001075531,1424.760009765625,1450.0,1403.0,1420.6400146484375,1420.6400146484375,1032800
2020-04-13,BKNG,0001075531,1413.18994140625,1428.010009765625,1368.3900146484375,1421.010009765625,1421.010009765625,404400
2020-04-14,BKNG,0001075531,1460.0899658203125,1469.9599609375,1424.0,1449.4200439453125,1449.4200439453125,579000
2020-04-15,BKNG,0001075531,1407.8399658203125,1440.0,1390.6700439453125,1424.6099853515625,1424.6099853515625,452800
2020-04-16,BKNG,0001075531,1432.3499755859375,1432.3499755859375,1391.02001953125,1407.4000244140625,1407.4000244140625,488400
2020-04-17,BKNG,0001075531,1469.0,1484.6600341796875,1450.18994140625,1470.8699951171875,1470.8699951171875,691300
2020-04-20,BKNG,0001075531,1462.050048828125,1470.0,1410.0,1411.6300048828125,1411.6300048828125,459200
